Word,Count
wiped,5
piecebags,2
housetop,1
collect,2
hobgoblins,1
arbors,1
cake,11
dusters,2
envying,1
pianos,1
slough,2
despond,2
pillows,5
guidebook,4
workbaskets,1
uninteresting,3
capitally,5
stitched,2
flute,2
choir,2
chirped,3
croak,8
quaver,2
spoilt,29
lisp,1
crinkle,2
ittle,1
lark,5
stockings,6
goodies,1
crimsoncovered,1
woke,12
greencovered,1
rummage,4
alsoone,1
dovecolored,3
vanities,4
nightcapped,1
greeting,3
creeter,1
abeggin,1
givin,1
vittles,2
firin,1
ribbon,13
stiffness,1
armyslippers,1
ironed,1
ideaquite,1
slammed,2
huddled,1
muffins,1
buckwheats,2
cuddled,5
ach,2
mein,2
gott,4
panes,1
gruel,1
birdslaughing,1
gut,1
engelkinder,1
sancho,3
breakfasts,2
hummels,8
vase,6
gayest,1
escort,9
scented,2
homefestivals,1
theatre,6
outlay,2
andnecessity,1
inventionmade,1
productionspasteboard,1
guitars,1
butterboats,1
spangles,1
factory,1
diamondshaped,1
preservepots,1
topsyturvy,9
russetleather,1
foil,1
slashed,1
doublet,1
whisking,3
costumes,4
dresscircle,2
chintz,1
expectancy,1
curtain,14
lampsmoke,1
giggle,2
hysterical,1
playbill,1
baize,1
clotheshorse,1
bureaus,1
kettle,1
subside,2
agitation,1
hatred,2
zara,11
hugos,1
overcame,1
applauded,1
cavern,1
minion,2
cabalistic,1
adore,3
philter,2
sprite,1
potions,3
chant,1
apparitionnot,1
imp,2
croaked,3
intends,2
revenged,2
reposed,4
candy,3
masterpiece,1
stagecarpentering,1
lovelocks,1
guitar,1
serenade,4
dialogue,1
consented,7
ropeladder,1
timidly,2
lattice,1
roderigos,1
gracefully,10
trainit,1
tottered,1
russet,1
rightand,1
dungeons,1
retainer,1
captives,1
thirsty,1
warble,1
informing,1
unlocks,1
spasm,1
ladylove,1
gesticulate,1
tremendously,3
bequeaths,1
softens,1
consents,1
cotbed,1
rapturous,3
unheardof,1
icecreamactually,1
pink,13
whiteand,1
distracting,3
bonbons,3
hothouse,1
eyebrows,12
grandfather,32
breadandmilk,1
ohs,1
ahs,1
mix,1
grandson,7
capitallyall,1
onwhen,1
wistful,9
bouquet,5
posy,4
nestled,5
garret,13
husky,1
threelegged,1
retire,1
russets,2
scrabble,4
whisked,9
newyears,3
poplins,1
pops,1
arent,13
lemonade,6
mortified,2
capers,1
shouldnt,23
anxiously,8
manageeach,1
christopher,3
worry,17
scrapes,5
blithely,4
frill,1
romps,2
dressingmaids,1
allimportant,1
toilets,2
drying,4
smoothing,6
ringlets,2
hairdresser,1
bureau,3
wailed,2
frizzle,3
pancakes,1
consolingly,3
petulantly,6
suitsmeg,1
snood,1
frills,2
maroon,1
chrysanthemum,1
soiled,2
highheeled,4
nineteen,3
hairpins,3
clashed,3
pockethandkerchiefs,1
spandy,1
aristocratic,10
gardiners,2
dressingroom,2
informal,1
sallie,44
flowergarden,1
skates,4
skating,4
telegraphed,4
alarmingly,2
dwindled,2
roam,2
amuse,24
tripped,3
briskly,6
guessed,5
smilingly,1
redheaded,4
curtained,3
recess,6
unfortunately,8
stammered,3
chatted,4
heartiest,2
grandpa,24
laurencewhat,1
dora,2
tooso,1
thrashed,1
thrash,2
upset,11
vevay,6
trips,3
switzerland,6
pronounce,1
quel,1
cette,1
jeune,1
demoiselle,1
les,1
pantoufles,1
jolis,1
goodnaturedly,3
seeyou,1
oui,1
mademoiselle,12
dances,4
criticised,4
lauries,49
cousins,9
curly,10
checked,7
tact,5
booksno,1
blushed,8
shrug,6
imagined,9
polka,2
pearlcolored,1
heidelberg,2
sideroom,1
ankle,3
aches,3
costing,1
stable,2
rubbers,6
diningroom,6
chinacloset,4
blunderbuss,1
finishing,8
scrubbing,2
skirt,7
coffeecolored,1
instalment,1
obliging,4
mottoes,1
strayed,3
scolded,10
grandfathers,7
hesitating,1
earlyi,1
festive,5
annie,16
moffat,29
auburn,1
redowa,1
nightcaps,2
dressinggown,3
arnica,1
newyear,1
suppers,2
grumble,2
trudge,2
brighten,4
neckribbon,1
midgets,1
shutting,3
drawer,4
moil,1
breakfasttime,1
kittens,7
grumps,1
bootlacings,2
crossest,1
implored,3
turnovers,5
muffs,1
grumpy,2
cuddle,1
bethy,6
goodby,21
tramped,3
remorseful,3
vail,1
preparatory,2
icecream,4
encouraging,4
pat,7
turnover,2
unsatisfied,1
pleasureloving,1
obstacles,4
governess,7
salary,6
discontented,6
accomplishments,7
balldresses,1
concerts,3
sleighing,1
lavished,2
lame,6
childless,1
offended,13
unworldly,3
blunt,10
urgency,1
peppery,2
spiders,4
bookcases,1
globes,1
josyphine,4
poodle,3
belshams,1
affliction,9
ups,1
downs,1
comic,5
pathetic,16
housewifely,5
dolls,15
pets,1
outcasts,1
outgrew,1
infirm,1
saddened,1
repulsive,2
nursed,4
dollanity,1
poorhouse,1
devoting,3
chronic,1
invalid,8
dolly,1
lullabys,1
patiently,9
stops,3
sunshiny,4
vanishes,1
coalhod,1
petreas,1
pinching,2
console,7
atlas,1
maps,3
caricatures,2
unlucky,3
reprimands,1
goodtempered,1
admired,18
crochet,1
mispronouncing,1
soandso,1
petted,7
selfishnesses,1
quenched,11
florences,2
mamma,26
unbecoming,1
aprons,2
maria,2
deggerredation,1
skyrockets,2
confidant,3
monitor,1
opposites,1
harumscarum,3
exercised,2
discarded,1
droning,1
dahlia,1
vicar,2
wakefield,1
frivolous,4
instructive,2
primroses,1
meekly,9
tires,1
specs,1
tryinger,1
susie,3
perkins,1
carnelian,3
parrylized,1
horridand,1
recitation,1
relished,1
mice,3
fishshop,1
cutter,3
fishman,1
crossly,3
laurences,17
aisy,2
worrying,3
sincere,13
grudging,1
motherone,1
preachy,1
sew,7
resolutions,3
fretful,2
cushion,5
susies,1
downfall,2
morally,2
chloe,1
yer,3
marcies,2
chillen,1
twinkle,4
pussycat,1
toast,6
ivanhoe,1
paths,2
suburb,1
countrylike,1
lawns,1
hedge,11
estates,1
coachhouse,1
wellkept,3
conservatory,5
frolicked,4
wistfully,9
snowballing,1
scandalizing,1
quietcurtains,1
snowball,3
listless,4
hoarsely,1
raven,1
flutter,6
guest,8
pate,1
surprisedlooking,1
blancmange,5
kits,1
uncovered,2
hurting,2
soand,2
mantelpiece,5
plumped,1
curlyhaired,2
homelove,2
bother,6
brightening,5
accused,3
speeches,7
mangirl,1
greataunt,1
fidgety,6
parrot,4
woo,1
sofacushion,2
privately,7
summerlike,1
pranced,6
sleepyhollow,1
bronzes,1
impressively,3
uncomfortably,2
gruffer,2
teabell,4
arminarm,4
redoubtable,1
fairylike,1
herwhile,1
drawingroom,8
luxuriously,4
tearoses,2
praised,6
sugarplums,1
goodnight,11
attractive,10
displeased,5
glowered,3
italians,2
rubbish,11
teens,3
wicket,4
benefactors,1
interchanged,1
kindnesses,2
enthusiasm,9
simplehearted,1
unsatisfactory,2
truant,1
coddling,1
nunnery,2
tableaux,1
sleighrides,1
browsed,1
voraciously,1
convulsed,6
criticisms,1
manor,1
yearning,2
chattered,6
enticements,1
artfully,2
singers,1
anecdotes,1
neglects,1
suffers,2
practising,3
stroked,2
invalids,4
sidedoor,1
beatitude,1
studydoor,2
exercisebooks,2
eventful,1
thanking,2
pansies,6
needlewoman,1
studytable,1
crotchety,3
doll,6
gesticulating,1
cabinetpiano,1
signboard,1
heartsease,2
granddaughter,2
trembled,6
puckered,1
beauties,2
babypianny,1
tuned,1
applepie,1
lovingly,2
pedals,1
pianny,1
amazed,8
itoh,1
amazinglyand,1
crustiness,2
cosily,1
soldierly,1
clattered,2
resented,3
centaur,1
lingy,1
retorted,4
spends,2
ragmoney,2
limes,12
buying,7
schooltime,1
beadrings,1
lime,2
pocketmoney,1
pardonable,3
brownpaper,2
consigned,1
circulated,2
attentions,4
katy,2
lending,3
basely,4
twitted,1
limeless,1
stuckup,1
withering,1
rankled,2
peacock,3
stale,2
pretence,3
muchenduring,1
banishing,1
chewinggum,1
bonfire,2
confiscated,2
nicknames,1
rebellious,4
blimber,1
ologies,1
denouncing,1
neuralgia,1
schoolgirl,1
rapped,2
skip,2
obediently,6
composure,2
oppressed,2
detested,2
disgusting,1
gust,2
couplelooking,1
juicyfell,1
reluctant,2
exulted,5
thisthis,1
appealing,3
limelover,1
infringed,1
imploring,6
pleaded,6
indignation,6
irrepressible,5
sealed,3
culprits,2
defiantly,2
pitying,2
stovefunnel,1
reproachful,5
anteroom,2
tenderest,6
glycerine,1
balm,3
wrathfully,1
pestle,1
sharpeyed,1
demoiselles,2
benignant,3
doormat,1
daviss,1
associate,3
milder,2
correcting,1
chess,1
petting,6
perked,1
mortifying,2
bridled,1
teased,3
coaxingly,1
fussing,4
whine,1
bothering,2
disliked,3
angered,1
aggravating,1
crosser,1
banisters,3
fiddlesticks,1
princesses,4
skirmishes,4
semioccasional,1
explosions,2
selfcontrol,2
defeat,2
subdue,2
closets,1
forgiven,8
wrongs,5
fib,5
scold,5
mastered,2
pacify,1
mourned,1
regretted,9
unapproachable,1
ignored,2
troublenot,1
marchfor,1
sewed,7
bremer,1
edgeworth,2
singingtime,1
larks,6
flutelike,1
chord,2
unmanly,2
gruffly,3
overtures,1
repulsed,1
humbled,1
plume,2
thundercloud,2
gutter,1
fidgets,3
hateful,1
clash,2
crosspatch,3
furtrimmed,1
zigzagging,1
refractory,3
buckles,1
remorsefully,2
blowzy,1
temptations,7
controlling,1
reproof,2
dearer,4
dishevelled,4
mefor,1
patiencenever,1
complainsbut,1
rebuked,2
sadden,2
outlive,1
confidingly,4
sincerest,2
selfdenial,3
welcomes,1
tenderer,1
fortunate,6
measles,1
fortnight,5
tidily,1
sorting,4
artistically,3
outfit,2
treasurebox,2
violet,3
tarlatan,7
muslin,4
smashed,3
bracelet,3
prettiest,3
walkingsuitjust,1
curl,6
beththen,1
poplin,2
partyit,1
finery,2
lownecked,1
housedress,1
sacque,1
annies,2
disfavor,1
marmees,4
nonsensical,3
cleaned,3
glovebox,1
muslins,1
hannahs,11
moffats,12
trays,1
balldress,3
halffilled,1
manytimes,1
novelty,1
elegance,7
occupants,1
gilding,1
sumptuously,2
crimp,2
muchinjured,1
repining,1
shopped,2
limper,1
shabbier,1
belle,20
gauzy,1
heath,2
fern,1
ravishing,2
gratified,7
clara,4
despondency,2
major,4
lincoln,2
dawdle,4
dotes,2
thursday,5
dowdy,3
unsuspicious,2
fume,2
wellmeant,1
attributed,1
heavyeyed,1
resentful,3
dawdled,1
tease,6
demurely,2
chrie,1
stitches,4
nan,2
pastoral,2
lumbering,2
cinderella,1
godmother,2
persuasive,6
crimped,1
coralline,1
salve,1
hortense,3
soupon,1
rouge,2
skyblue,3
filagree,1
bracelets,2
brooch,2
tearosebuds,1
ruche,1
plumy,1
charmante,1
trs,2
jolie,1
clasping,2
enthusiastically,1
jackdaw,1
magpies,2
halfdressed,1
prettier,7
drawingrooms,1
attracts,1
secures,1
marchfather,1
armyone,1
ned,23
fibs,1
sideache,1
flirting,4
undisguised,2
disapproval,2
nudge,2
rustled,3
glovebutton,1
improved,14
frizzled,2
fantastically,1
rudest,1
minding,2
waltz,1
failing,4
arejust,1
fleetly,1
twirled,2
tiff,1
alacrity,2
fess,4
suppertime,1
fisher,2
behaving,2
defender,1
splitting,2
illpleased,1
giggled,2
blundered,5
upsetting,1
romping,4
scandalized,6
meditated,1
mort,1
masquerade,3
fortnights,1
gayly,9
fashionplate,1
quantities,4
follies,2
romped,2
flirt,5
selfreproachfully,1
indignantly,5
embarrassing,1
littlekind,1
illbred,1
dissatisfied,1
liking,6
unmaidenly,3
perplexed,2
blushing,4
bashfully,2
worldmarry,1
thingand,1
thingbut,1
selfrespect,1
daunts,1
honored,4
loveworthy,1
amusements,2
plot,6
gardings,1
chiny,1
differed,1
myrtle,1
orangetree,1
sunflowers,1
seeds,2
cockletop,1
chicks,1
gardensweet,1
mignonette,1
larkspur,1
pinks,1
southernwood,1
chickweed,2
catnip,1
pussies,2
hersrather,1
earwiggy,1
atwith,1
honeysuckles,2
morningglories,1
wreaths,2
plants,1
flowerhunts,1
diversionssome,1
newall,1
badges,2
colors,4
portfolio,6
clubroom,1
augustus,2
snodgrass,12
tracy,2
tupman,6
nathaniel,2
advertisements,2
anniversary,3
ode,1
rite,2
fiftysecond,1
greet,4
wellfilled,1
squeak,1
sixfoot,1
looms,1
elephantine,1
blot,2
chokes,1
puns,1
tumbles,1
prosper,3
gondola,2
adelon,2
flowergirls,1
viola,4
troubadour,2
weds,1
antonio,2
alcove,1
orangegroves,1
ruse,1
unmask,1
disclosing,1
devereux,2
vere,1
sprouted,1
vine,1
squashes,1
grocerman,1
snub,3
lugged,1
boiled,4
mashed,1
crackers,1
badness,1
fetlock,3
commy,2
fo,2
respectably,1
misdemeanors,2
bereavement,1
admiring,10
endeared,2
sympathizing,2
neath,1
parlordoor,2
darling,5
stealthy,2
spits,1
oranthy,1
bluggage,1
strongminded,5
lecturer,1
dustpan,1
wednesday,1
brooms,3
bouncer,1
assortment,2
millinery,2
barnville,1
constantine,1
requested,3
w,1
meggood,1
jobad,1
bethvery,1
amymiddling,1
bona,2
fide,2
parliamentary,1
memberone,1
spirited,2
traitor,2
installed,1
ladiesi,1
gentlemenallow,1
weller,5
pounding,1
warmingpan,3
flatteringly,1
cupboard,1
welleresque,1
dewote,1
cymbal,1
benignly,4
mailsalso,1
martinhouse,1
manuscripts,3
adjourn,1
admittance,1
wellbehaved,2
orations,1
patriotic,1
remodelled,2
cravats,1
gardenseeds,1
invitations,2
scoldings,1
puppies,1
telegrams,2
gardener,1
loveletter,2
loveletters,1
seashore,3
vacationhow,1
plumfield,10
vampire,1
rockingchair,1
dozy,1
appletree,3
nightingales,1
warbler,1
complacently,3
pardner,1
sairy,1
gamp,1
grubbing,2
dusted,2
yawn,1
rummaging,4
inquisitive,3
daddylonglegs,1
teatime,2
breadths,1
boating,4
flora,2
mcflimsey,1
finely,4
revelling,2
snipping,1
furbish,1
fairytales,1
teaparties,1
picnics,2
boaz,1
malaprop,2
ennui,2
impress,2
dothat,1
realized,4
larder,2
matronly,3
omelette,1
saleratus,1
palatable,1
viands,1
hurta,1
chagrin,1
culinary,2
corned,1
asparagus,4
lobster,8
lettuce,1
dessert,1
messes,5
dinnerparty,5
responsibility,2
muddle,3
eclipse,2
volcanic,1
canary,1
pathetically,1
faulti,1
himthere,1
halfopen,1
dominobox,2
oven,2
starved,1
discouraging,1
stovedoor,1
poking,7
rekindled,1
bargains,2
trudged,2
acid,1
redhot,2
floury,1
crocky,2
tartly,1
riz,2
windingsheet,2
helplessness,1
gossiped,2
stalks,1
saladdressing,1
aggravated,3
unshelled,1
lettuceleaves,1
lumpy,1
deaconed,1
tattling,1
sugared,1
pucker,2
heaping,2
precipitately,5
powdering,1
refrigerator,2
verge,1
croaker,1
lamented,2
assuaged,1
errands,8
shorter,1
pleasanter,3
larking,1
inaudibly,1
buttonholes,7
delve,1
employing,1
regrets,3
unlocking,2
parcels,2
delivering,1
stitching,2
wristbands,2
gingham,1
morninggown,1
womanly,11
worktable,2
busied,2
successes,3
wellworn,4
sympathizes,2
appreciated,2
commendation,2
unaware,1
longmeadow,2
croquethave,1
gypsy,1
vaughn,5
rationsill,1
elseonly,1
vaughns,5
fred,51
primmed,2
tramp,3
starch,2
chocolate,4
prospered,2
fte,4
curlpapers,1
copiously,1
atone,4
uplift,2
offending,2
drawingboards,1
barker,1
sailornice,1
peoplea,1
crutch,4
guy,3
leghorn,1
capitalso,1
followeda,1
suits,6
jaunty,1
hatbrims,1
cordial,11
receptionroom,1
neds,1
assurances,3
standoffdonttouchme,1
wellmannered,1
croquet,4
utensils,1
beforehand,3
wherry,1
waterbug,1
flapping,4
rowers,1
feathered,1
encyclopdia,1
aversion,4
freshmen,1
picnic,4
piqu,1
wickets,2
widespreading,1
commanderinchief,4
commissarygeneral,2
staffofficers,1
messroom,1
campkitchen,1
englishers,1
inspired,4
cheat,3
tricky,1
croqueting,1
regain,1
kates,2
redden,1
exult,5
pinning,1
braid,2
nettles,1
cookery,1
sketched,3
mats,2
aids,1
eatables,1
drinkables,1
develops,1
acorns,2
refreshments,2
fuzzy,1
caterpillars,1
barked,1
waspage,1
saucer,1
unwary,1
stares,1
adjourned,2
rigmarole,2
jumble,2
tragical,8
eightandtwenty,1
freakish,2
ravishingly,1
gustave,1
fairness,1
condemns,1
mauve,2
salon,4
whatshisname,1
moat,1
hysterics,2
corridor,1
effigies,1
threateningly,2
thankee,1
sardines,1
rubbishy,1
topsl,1
halliards,1
leescuppers,1
cutlasses,1
bosens,1
bight,1
flyingjib,1
scuttled,1
welcomed,4
goosegirl,1
cabbages,1
imploringly,3
dismayed,2
buttonhole,5
testing,1
lacked,1
guessing,1
defeating,1
slyly,3
harrow,2
ricepudding,1
refresh,5
supporting,1
wellbred,6
patronizing,4
degrading,1
schillers,2
stuart,1
encourage,1
expressionless,1
brookes,11
marys,1
grassblade,1
intonation,1
sketchbook,4
accent,5
chaperone,1
governesses,1
annoyed,2
tutors,3
punching,1
sorrowfully,6
absently,5
equestrian,1
dote,1
sidesaddle,1
reins,6
gymnastics,3
authorcards,1
oration,2
fivebarred,1
hounds,1
pities,1
beaming,6
croquetground,1
teasets,1
acorncups,1
fascinating,3
impromptu,4
amicable,2
hampers,1
refrain,6
coldly,2
lackadaisical,1
starchedup,1
englishwoman,1
pettishly,2
defending,2
confessing,1
goodnights,1
goodbyes,2
september,1
shirked,1
maidservants,1
mischievously,1
stableman,2
quieted,4
horsechestnut,1
meshes,1
boathouse,1
chirp,3
nook,2
woodpeople,1
uninvited,1
squirrel,3
harvesting,2
shrilly,1
birches,1
reassuring,1
cone,1
submissive,5
yesm,1
meek,4
nodding,5
saves,1
stints,1
plowed,1
hilltops,1
timethe,1
musingly,1
lovelier,1
guards,2
germany,6
bothered,2
disperse,1
gnats,1
thingsnice,1
angelic,3
scorned,1
inkstands,1
castlesomething,1
astonish,3
unlock,1
betwentyseven,1
twentytwo,1
splendidly,3
subjection,2
teddys,3
objecting,1
outbreak,1
himhow,1
plaguing,1
plagued,2
thermometer,1
pique,1
possiblewound,1
recited,1
scotchmen,1
scribbled,6
balloons,1
nibble,1
omnibus,4
alighting,1
blackeyed,1
ordeal,1
oddest,1
mystified,1
saloon,4
gymnasium,1
laertes,1
passersby,3
straighten,2
respectability,1
nettled,4
bandboxes,2
doubledistilled,1
tipsy,2
gambled,1
dontoh,1
nobut,1
bus,2
haveyou,1
wheedler,1
confidants,1
sparkled,3
extinguish,1
plummy,2
twinkled,3
ungratefully,2
scattering,1
atalanta,1
mapletree,1
carpeting,1
braids,1
combs,1
reprovingly,3
frowning,1
skipping,1
behaved,9
queerly,2
eagles,1
disapproving,1
waytwo,1
lovering,4
heroine,8
exclaim,5
doins,1
jubilee,2
burney,1
grander,1
evelina,1
beginners,2
bedewed,2
frostbitten,2
pensively,2
heroines,1
heiress,1
slighted,1
despondent,5
spatted,1
freshen,1
workbasket,3
explode,1
bullet,1
panacea,1
cryin,1
git,2
bewilder,1
friendliest,3
perturbed,3
commissions,2
repaid,2
enclosing,1
beforethat,1
needlework,5
ironing,2
freak,1
bills,4
contribution,2
honestly,6
outcry,1
cropped,2
deliciously,1
sacrificed,4
prank,4
ninepence,1
quarterly,2
earnings,3
barbers,1
jimmy,2
diverted,3
snivel,1
deary,7
consoler,1
darlings,2
stifled,2
mymy,1
smother,1
faceseyes,1
brownthat,1
amiably,2
unsaddened,1
downso,1
roller,2
shawl,4
greatheart,1
bodyguard,1
infectiously,2
smiles,6
nicelymended,1
sipped,2
dishtub,1
sugarbowl,1
rosyfaced,1
mandarin,1
meggy,1
comically,2
dangerously,2
nurses,2
bulletin,1
despatches,2
letterbox,1
packets,1
detains,1
insists,2
overdo,1
grieves,1
blots,2
flourishes,1
curlytailed,1
turtledoves,3
motherish,1
iwell,1
pome,1
lovingest,1
sturdily,1
rinse,1
washingday,1
wield,1
alway,1
leal,1
chere,1
corroberate,1
